transaction_id,account_id,customer_id,booking_date,direction,amount,currency,counterparty_id,counterparty_name,category,running_balance,synthetic_flag
TXN-00003-0026,ACC-00003,CUS-00003,2026-04-16,IN,134299000,VND,CP-00048,DOI TAC MOCK 048,SALES_RECEIPT,572528000,True
TXN-00003-0027,ACC-00003,CUS-00003,2026-04-17,OUT,54432000,VND,CP-00049,DOI TAC MOCK 049,OPERATING_PAYMENT,518096000,True
TXN-00003-0028,ACC-00003,CUS-00003,2026-04-18,IN,135559000,VND,CP-00050,DOI TAC MOCK 050,SALES_RECEIPT,653655000,True
TXN-00003-0029,ACC-00003,CUS-00003,2026-04-19,IN,56849000,VND,CP-00051,DOI TAC MOCK 051,SALES_RECEIPT,710504000,True
TXN-00003-0030,ACC-00003,CUS-00003,2026-04-20,OUT,134302000,VND,CP-00052,DOI TAC MOCK 052,OPERATING_PAYMENT,576202000,True
TXN-00003-0031,ACC-00003,CUS-00003,2026-04-21,IN,90799000,VND,CP-00053,DOI TAC MOCK 053,SALES_RECEIPT,667001000,True
TXN-00003-0032,ACC-00003,CUS-00003,2026-04-22,IN,143096000,VND,CP-00054,DOI TAC MOCK 054,SALES_RECEIPT,810097000,True
TXN-00003-0033,ACC-00003,CUS-00003,2026-04-23,OUT,51614000,VND,CP-00055,DOI TAC MOCK 055,OPERATING_PAYMENT,758483000,True
TXN-00003-0034,ACC-00003,CUS-00003,2026-04-24,IN,98485000,VND,CP-00056,DOI TAC MOCK 056,SALES_RECEIPT,856968000,True
TXN-00003-0035,ACC-00003,CUS-00003,2026-04-25,IN,109652000,VND,CP-00057,DOI TAC MOCK 057,SALES_RECEIPT,966620000,True
TXN-00003-0036,ACC-00003,CUS-00003,2026-04-26,OUT,34759000,VND,CP-00058,DOI TAC MOCK 058,OPERATING_PAYMENT,931861000,True
TXN-00003-0037,ACC-00003,CUS-00003,2026-04-27,IN,157661000,VND,CP-00059,DOI TAC MOCK 059,SALES_RECEIPT,1089522000,True
TXN-00003-0038,ACC-00003,CUS-00003,2026-04-28,IN,16324000,VND,CP-00060,DOI TAC MOCK 060,SALES_RECEIPT,1105846000,True
TXN-00003-0039,ACC-00003,CUS-00003,2026-04-29,OUT,80280000,VND,CP-00061,DOI TAC MOCK 061,OPERATING_PAYMENT,1025566000,True
TXN-00003-0040,ACC-00003,CUS-00003,2026-04-30,IN,11849000,VND,CP-00062,DOI TAC MOCK 062,SALES_RECEIPT,1037415000,True
TXN-00003-0041,ACC-00003,CUS-00003,2026-05-01,IN,32657000,VND,CP-00063,DOI TAC MOCK 063,SALES_RECEIPT,1070072000,True
TXN-00003-0042,ACC-00003,CUS-00003,2026-05-02,OUT,102427000,VND,CP-00064,DOI TAC MOCK 064,OPERATING_PAYMENT,967645000,True
TXN-00003-0043,ACC-00003,CUS-00003,2026-05-03,IN,144078000,VND,CP-00065,DOI TAC MOCK 065,SALES_RECEIPT,1111723000,True
TXN-00003-0044,ACC-00003,CUS-00003,2026-05-04,IN,79250000,VND,CP-00066,DOI TAC MOCK 066,SALES_RECEIPT,1190973000,True
TXN-00003-0045,ACC-00003,CUS-00003,2026-05-05,OUT,142817000,VND,CP-00067,DOI TAC MOCK 067,OPERATING_PAYMENT,1048156000,True
TXN-00003-0046,ACC-00003,CUS-00003,2026-05-06,IN,41367000,VND,CP-00068,DOI TAC MOCK 068,SALES_RECEIPT,1089523000,True
TXN-00003-0047,ACC-00003,CUS-00003,2026-05-07,IN,41747000,VND,CP-00069,DOI TAC MOCK 069,SALES_RECEIPT,1131270000,True
TXN-00003-0048,ACC-00003,CUS-00003,2026-05-08,OUT,21449000,VND,CP-00070,DOI TAC MOCK 070,OPERATING_PAYMENT,1109821000,True
TXN-00003-0049,ACC-00003,CUS-00003,2026-05-09,IN,30583000,VND,CP-00071,DOI TAC MOCK 071,SALES_RECEIPT,1140404000,True
TXN-00003-0050,ACC-00003,CUS-00003,2026-05-10,IN,134891000,VND,CP-00072,DOI TAC MOCK 072,SALES_RECEIPT,1275295000,True
TXN-00003-0051,ACC-00003,CUS-00003,2026-05-11,OUT,139941000,VND,CP-00073,DOI TAC MOCK 073,OPERATING_PAYMENT,1135354000,True
TXN-00003-0052,ACC-00003,CUS-00003,2026-05-12,IN,73903000,VND,CP-00074,DOI TAC MOCK 074,SALES_RECEIPT,1209257000,True
TXN-00003-0053,ACC-00003,CUS-00003,2026-05-13,IN,87356000,VND,CP-00075,DOI TAC MOCK 075,SALES_RECEIPT,1296613000,True
TXN-00003-0054,ACC-00003,CUS-00003,2026-05-14,OUT,6934000,VND,CP-00076,DOI TAC MOCK 076,OPERATING_PAYMENT,1289679000,True
TXN-00003-0055,ACC-00003,CUS-00003,2026-05-15,IN,9526000,VND,CP-00077,DOI TAC MOCK 077,SALES_RECEIPT,1299205000,True
TXN-00003-0056,ACC-00003,CUS-00003,2026-05-16,IN,66892000,VND,CP-00078,DOI TAC MOCK 078,SALES_RECEIPT,1366097000,True
TXN-00003-0057,ACC-00003,CUS-00003,2026-05-17,OUT,118893000,VND,CP-00079,DOI TAC MOCK 079,OPERATING_PAYMENT,1247204000,True
TXN-00003-0058,ACC-00003,CUS-00003,2026-05-18,IN,105571000,VND,CP-00080,DOI TAC MOCK 080,SALES_RECEIPT,1352775000,True
TXN-00003-0059,ACC-00003,CUS-00003,2026-05-19,IN,61999000,VND,CP-00081,DOI TAC MOCK 081,SALES_RECEIPT,1414774000,True
TXN-00003-0060,ACC-00003,CUS-00003,2026-05-20,OUT,101827000,VND,CP-00082,DOI TAC MOCK 082,OPERATING_PAYMENT,1312947000,True
TXN-00003-0061,ACC-00003,CUS-00003,2026-05-21,IN,121028000,VND,CP-00083,DOI TAC MOCK 083,SALES_RECEIPT,1433975000,True
TXN-00003-0062,ACC-00003,CUS-00003,2026-05-22,IN,50680000,VND,CP-00084,DOI TAC MOCK 084,SALES_RECEIPT,1484655000,True
TXN-00003-0063,ACC-00003,CUS-00003,2026-05-23,OUT,29252000,VND,CP-00085,DOI TAC MOCK 085,OPERATING_PAYMENT,1455403000,True
TXN-00003-0064,ACC-00003,CUS-00003,2026-05-24,IN,130315000,VND,CP-00086,DOI TAC MOCK 086,SALES_RECEIPT,1585718000,True
TXN-00003-0065,ACC-00003,CUS-00003,2026-05-25,IN,156261000,VND,CP-00087,DOI TAC MOCK 087,SALES_RECEIPT,1741979000,True
TXN-00003-0066,ACC-00003,CUS-00003,2026-05-26,OUT,141465000,VND,CP-00088,DOI TAC MOCK 088,OPERATING_PAYMENT,1600514000,True
TXN-00003-0067,ACC-00003,CUS-00003,2026-05-27,IN,149998000,VND,CP-00089,DOI TAC MOCK 089,SALES_RECEIPT,1750512000,True
TXN-00003-0068,ACC-00003,CUS-00003,2026-05-28,IN,57272000,VND,CP-00090,DOI TAC MOCK 090,SALES_RECEIPT,1807784000,True
TXN-00003-0069,ACC-00003,CUS-00003,2026-05-29,OUT,82036000,VND,CP-00091,DOI TAC MOCK 091,OPERATING_PAYMENT,1725748000,True
TXN-00003-0070,ACC-00003,CUS-00003,2026-05-30,IN,111706000,VND,CP-00092,DOI TAC MOCK 092,SALES_RECEIPT,1837454000,True
TXN-00003-0071,ACC-00003,CUS-00003,2026-05-31,IN,101799000,VND,CP-00093,DOI TAC MOCK 093,SALES_RECEIPT,1939253000,True
TXN-00003-0072,ACC-00003,CUS-00003,2026-06-01,OUT,143071000,VND,CP-00094,DOI TAC MOCK 094,OPERATING_PAYMENT,1796182000,True
TXN-00003-0073,ACC-00003,CUS-00003,2026-06-02,IN,152868000,VND,CP-00095,DOI TAC MOCK 095,SALES_RECEIPT,1949050000,True
TXN-00003-0074,ACC-00003,CUS-00003,2026-06-03,IN,49736000,VND,CP-00096,DOI TAC MOCK 096,SALES_RECEIPT,1998786000,True
TXN-00003-0075,ACC-00003,CUS-00003,2026-06-04,OUT,127768000,VND,CP-00097,DOI TAC MOCK 097,OPERATING_PAYMENT,1871018000,True
TXN-00003-0076,ACC-00003,CUS-00003,2026-06-05,IN,80441000,VND,CP-00098,DOI TAC MOCK 098,SALES_RECEIPT,1951459000,True
TXN-00003-0077,ACC-00003,CUS-00003,2026-06-06,IN,83157000,VND,CP-00099,DOI TAC MOCK 099,SALES_RECEIPT,2034616000,True
TXN-00003-0078,ACC-00003,CUS-00003,2026-06-07,OUT,99297000,VND,CP-00100,DOI TAC MOCK 100,OPERATING_PAYMENT,1935319000,True
TXN-00003-0079,ACC-00003,CUS-00003,2026-06-08,IN,10848000,VND,CP-00101,DOI TAC MOCK 101,SALES_RECEIPT,1946167000,True
TXN-00003-0080,ACC-00003,CUS-00003,2026-06-09,IN,36146000,VND,CP-00102,DOI TAC MOCK 102,SALES_RECEIPT,1982313000,True
TXN-00003-0081,ACC-00003,CUS-00003,2026-06-10,OUT,59237000,VND,CP-00103,DOI TAC MOCK 103,OPERATING_PAYMENT,1923076000,True
TXN-00003-0082,ACC-00003,CUS-00003,2026-06-11,IN,106240000,VND,CP-00104,DOI TAC MOCK 104,SALES_RECEIPT,2029316000,True
TXN-00003-0083,ACC-00003,CUS-00003,2026-06-12,IN,44733000,VND,CP-00105,DOI TAC MOCK 105,SALES_RECEIPT,2074049000,True
TXN-00003-0084,ACC-00003,CUS-00003,2026-06-13,OUT,119305000,VND,CP-00106,DOI TAC MOCK 106,OPERATING_PAYMENT,1954744000,True
TXN-00003-0085,ACC-00003,CUS-00003,2026-06-14,IN,28806000,VND,CP-00107,DOI TAC MOCK 107,SALES_RECEIPT,1983550000,True
TXN-00003-0086,ACC-00003,CUS-00003,2026-06-15,IN,6626000,VND,CP-00108,DOI TAC MOCK 108,SALES_RECEIPT,1990176000,True
TXN-00003-0087,ACC-00003,CUS-00003,2026-06-16,OUT,106166000,VND,CP-00109,DOI TAC MOCK 109,OPERATING_PAYMENT,1884010000,True
TXN-00003-0088,ACC-00003,CUS-00003,2026-06-17,IN,145217000,VND,CP-00110,DOI TAC MOCK 110,SALES_RECEIPT,2029227000,True
TXN-00003-0089,ACC-00003,CUS-00003,2026-06-18,IN,15091000,VND,CP-00111,DOI TAC MOCK 111,SALES_RECEIPT,2044318000,True
TXN-00003-0090,ACC-00003,CUS-00003,2026-06-19,OUT,10733000,VND,CP-00112,DOI TAC MOCK 112,OPERATING_PAYMENT,2033585000,True
TXN-00003-0091,ACC-00003,CUS-00003,2026-06-20,IN,76411000,VND,CP-00113,DOI TAC MOCK 113,SALES_RECEIPT,2109996000,True
TXN-00003-0092,ACC-00003,CUS-00003,2026-06-21,IN,130567000,VND,CP-00114,DOI TAC MOCK 114,SALES_RECEIPT,2240563000,True
TXN-00003-0093,ACC-00003,CUS-00003,2026-06-22,OUT,159168000,VND,CP-00115,DOI TAC MOCK 115,OPERATING_PAYMENT,2081395000,True
TXN-00003-0094,ACC-00003,CUS-00003,2026-06-23,IN,48023000,VND,CP-00116,DOI TAC MOCK 116,SALES_RECEIPT,2129418000,True
TXN-00003-0095,ACC-00003,CUS-00003,2026-06-24,IN,53738000,VND,CP-00117,DOI TAC MOCK 117,SALES_RECEIPT,2183156000,True
TXN-00003-0096,ACC-00003,CUS-00003,2026-06-25,OUT,78201000,VND,CP-00118,DOI TAC MOCK 118,OPERATING_PAYMENT,2104955000,True
TXN-00003-0097,ACC-00003,CUS-00003,2026-06-26,IN,77585000,VND,CP-00119,DOI TAC MOCK 119,SALES_RECEIPT,2182540000,True
TXN-00003-0098,ACC-00003,CUS-00003,2026-06-27,IN,65101000,VND,CP-00120,DOI TAC MOCK 120,SALES_RECEIPT,2247641000,True
TXN-00003-0099,ACC-00003,CUS-00003,2026-06-28,OUT,157435000,VND,CP-00121,DOI TAC MOCK 121,OPERATING_PAYMENT,2090206000,True
TXN-00003-0100,ACC-00003,CUS-00003,2026-06-29,IN,123055000,VND,CP-00122,DOI TAC MOCK 122,SALES_RECEIPT,2213261000,True
TXN-00003-0101,ACC-00003,CUS-00003,2026-06-30,OUT,749105000,VND,CP-SETTLEMENT,DOI TAC MOCK SETTLEMENT,SETTLEMENT_ADJUSTMENT,1464156000,True
TXN-00004-0001,ACC-00004,CUS-00004,2026-03-05,IN,108557000,VND,CP-00030,DOI TAC MOCK 030,SALES_RECEIPT,-862757000,True
TXN-00004-0002,ACC-00004,CUS-00004,2026-03-06,IN,130066000,VND,CP-00031,DOI TAC MOCK 031,SALES_RECEIPT,-732691000,True
TXN-00004-0003,ACC-00004,CUS-00004,2026-03-07,OUT,81227000,VND,CP-00032,DOI TAC MOCK 032,OPERATING_PAYMENT,-813918000,True
TXN-00004-0004,ACC-00004,CUS-00004,2026-03-08,IN,148583000,VND,CP-00033,DOI TAC MOCK 033,SALES_RECEIPT,-665335000,True
TXN-00004-0005,ACC-00004,CUS-00004,2026-03-09,IN,139346000,VND,CP-00034,DOI TAC MOCK 034,SALES_RECEIPT,-525989000,True
TXN-00004-0006,ACC-00004,CUS-00004,2026-03-10,OUT,150042000,VND,CP-00035,DOI TAC MOCK 035,OPERATING_PAYMENT,-676031000,True
TXN-00004-0007,ACC-00004,CUS-00004,2026-03-11,IN,108047000,VND,CP-00036,DOI TAC MOCK 036,SALES_RECEIPT,-567984000,True
TXN-00004-0008,ACC-00004,CUS-00004,2026-03-12,IN,34602000,VND,CP-00037,DOI TAC MOCK 037,SALES_RECEIPT,-533382000,True
TXN-00004-0009,ACC-00004,CUS-00004,2026-03-13,OUT,147125000,VND,CP-00038,DOI TAC MOCK 038,OPERATING_PAYMENT,-680507000,True
TXN-00004-0010,ACC-00004,CUS-00004,2026-03-14,IN,129402000,VND,CP-00039,DOI TAC MOCK 039,SALES_RECEIPT,-551105000,True
TXN-00004-0011,ACC-00004,CUS-00004,2026-03-15,IN,147824000,VND,CP-00040,DOI TAC MOCK 040,SALES_RECEIPT,-403281000,True
TXN-00004-0012,ACC-00004,CUS-00004,2026-03-16,OUT,147606000,VND,CP-00041,DOI TAC MOCK 041,OPERATING_PAYMENT,-550887000,True
TXN-00004-0013,ACC-00004,CUS-00004,2026-03-17,IN,80908000,VND,CP-00042,DOI TAC MOCK 042,SALES_RECEIPT,-469979000,True
TXN-00004-0014,ACC-00004,CUS-00004,2026-03-18,IN,26251000,VND,CP-00043,DOI TAC MOCK 043,SALES_RECEIPT,-443728000,True
TXN-00004-0015,ACC-00004,CUS-00004,2026-03-19,OUT,24481000,VND,CP-00044,DOI TAC MOCK 044,OPERATING_PAYMENT,-468209000,True
TXN-00004-0016,ACC-00004,CUS-00004,2026-03-20,IN,56025000,VND,CP-00045,DOI TAC MOCK 045,SALES_RECEIPT,-412184000,True
TXN-00004-0017,ACC-00004,CUS-00004,2026-03-21,IN,80660000,VND,CP-00046,DOI TAC MOCK 046,SALES_RECEIPT,-331524000,True
TXN-00004-0018,ACC-00004,CUS-00004,2026-03-22,OUT,159970000,VND,CP-00047,DOI TAC MOCK 047,OPERATING_PAYMENT,-491494000,True
TXN-00004-0019,ACC-00004,CUS-00004,2026-03-23,IN,36545000,VND,CP-00048,DOI TAC MOCK 048,SALES_RECEIPT,-454949000,True
TXN-00004-0020,ACC-00004,CUS-00004,2026-03-24,IN,116737000,VND,CP-00049,DOI TAC MOCK 049,SALES_RECEIPT,-338212000,True
TXN-00004-0021,ACC-00004,CUS-00004,2026-03-25,OUT,54672000,VND,CP-00050,DOI TAC MOCK 050,OPERATING_PAYMENT,-392884000,True
TXN-00004-0022,ACC-00004,CUS-00004,2026-03-26,IN,32484000,VND,CP-00051,DOI TAC MOCK 051,SALES_RECEIPT,-360400000,True
TXN-00004-0023,ACC-00004,CUS-00004,2026-03-27,IN,40682000,VND,CP-00052,DOI TAC MOCK 052,SALES_RECEIPT,-319718000,True
TXN-00004-0024,ACC-00004,CUS-00004,2026-03-28,OUT,62171000,VND,CP-00053,DOI TAC MOCK 053,OPERATING_PAYMENT,-381889000,True
TXN-00004-0025,ACC-00004,CUS-00004,2026-03-29,IN,138836000,VND,CP-00054,DOI TAC MOCK 054,SALES_RECEIPT,-243053000,True
TXN-00004-0026,ACC-00004,CUS-00004,2026-03-30,IN,47660000,VND,CP-00055,DOI TAC MOCK 055,SALES_RECEIPT,-195393000,True
TXN-00004-0027,ACC-00004,CUS-00004,2026-03-31,OUT,135246000,VND,CP-00056,DOI TAC MOCK 056,OPERATING_PAYMENT,-330639000,True
TXN-00004-0028,ACC-00004,CUS-00004,2026-04-01,IN,30905000,VND,CP-00057,DOI TAC MOCK 057,SALES_RECEIPT,-299734000,True
TXN-00004-0029,ACC-00004,CUS-00004,2026-04-02,IN,60518000,VND,CP-00058,DOI TAC MOCK 058,SALES_RECEIPT,-239216000,True
TXN-00004-0030,ACC-00004,CUS-00004,2026-04-03,OUT,142296000,VND,CP-00059,DOI TAC MOCK 059,OPERATING_PAYMENT,-381512000,True
TXN-00004-0031,ACC-00004,CUS-00004,2026-04-04,IN,46546000,VND,CP-00060,DOI TAC MOCK 060,SALES_RECEIPT,-334966000,True
TXN-00004-0032,ACC-00004,CUS-00004,2026-04-05,IN,30503000,VND,CP-00061,DOI TAC MOCK 061,SALES_RECEIPT,-304463000,True
TXN-00004-0033,ACC-00004,CUS-00004,2026-04-06,OUT,20316000,VND,CP-00062,DOI TAC MOCK 062,OPERATING_PAYMENT,-324779000,True
TXN-00004-0034,ACC-00004,CUS-00004,2026-04-07,IN,149451000,VND,CP-00063,DOI TAC MOCK 063,SALES_RECEIPT,-175328000,True
TXN-00004-0035,ACC-00004,CUS-00004,2026-04-08,IN,115976000,VND,CP-00064,DOI TAC MOCK 064,SALES_RECEIPT,-59352000,True
TXN-00004-0036,ACC-00004,CUS-00004,2026-04-09,OUT,155382000,VND,CP-00065,DOI TAC MOCK 065,OPERATING_PAYMENT,-214734000,True
TXN-00004-0037,ACC-00004,CUS-00004,2026-04-10,IN,30173000,VND,CP-00066,DOI TAC MOCK 066,SALES_RECEIPT,-184561000,True
TXN-00004-0038,ACC-00004,CUS-00004,2026-04-11,IN,6088000,VND,CP-00067,DOI TAC MOCK 067,SALES_RECEIPT,-178473000,True
TXN-00004-0039,ACC-00004,CUS-00004,2026-04-12,OUT,61000000,VND,CP-00068,DOI TAC MOCK 068,OPERATING_PAYMENT,-239473000,True
TXN-00004-0040,ACC-00004,CUS-00004,2026-04-13,IN,21613000,VND,CP-00069,DOI TAC MOCK 069,SALES_RECEIPT,-217860000,True
TXN-00004-0041,ACC-00004,CUS-00004,2026-04-14,IN,76536000,VND,CP-00070,DOI TAC MOCK 070,SALES_RECEIPT,-141324000,True
TXN-00004-0042,ACC-00004,CUS-00004,2026-04-15,OUT,133523000,VND,CP-00071,DOI TAC MOCK 071,OPERATING_PAYMENT,-274847000,True
TXN-00004-0043,ACC-00004,CUS-00004,2026-04-16,IN,75513000,VND,CP-00072,DOI TAC MOCK 072,SALES_RECEIPT,-199334000,True
TXN-00004-0044,ACC-00004,CUS-00004,2026-04-17,IN,136814000,VND,CP-00073,DOI TAC MOCK 073,SALES_RECEIPT,-62520000,True
TXN-00004-0045,ACC-00004,CUS-00004,2026-04-18,OUT,82067000,VND,CP-00074,DOI TAC MOCK 074,OPERATING_PAYMENT,-144587000,True
TXN-00004-0046,ACC-00004,CUS-00004,2026-04-19,IN,14391000,VND,CP-00075,DOI TAC MOCK 075,SALES_RECEIPT,-130196000,True
TXN-00004-0047,ACC-00004,CUS-00004,2026-04-20,IN,87826000,VND,CP-00076,DOI TAC MOCK 076,SALES_RECEIPT,-42370000,True
TXN-00004-0048,ACC-00004,CUS-00004,2026-04-21,OUT,83009000,VND,CP-00077,DOI TAC MOCK 077,OPERATING_PAYMENT,-125379000,True
TXN-00004-0049,ACC-00004,CUS-00004,2026-04-22,IN,88621000,VND,CP-00078,DOI TAC MOCK 078,SALES_RECEIPT,-36758000,True
TXN-00004-0050,ACC-00004,CUS-00004,2026-04-23,IN,71559000,VND,CP-00079,DOI TAC MOCK 079,SALES_RECEIPT,34801000,True
TXN-00004-0051,ACC-00004,CUS-00004,2026-04-24,OUT,125914000,VND,CP-00080,DOI TAC MOCK 080,OPERATING_PAYMENT,-91113000,True
TXN-00004-0052,ACC-00004,CUS-00004,2026-04-25,IN,118516000,VND,CP-00081,DOI TAC MOCK 081,SALES_RECEIPT,27403000,True
TXN-00004-0053,ACC-00004,CUS-00004,2026-04-26,IN,85328000,VND,CP-00082,DOI TAC MOCK 082,SALES_RECEIPT,112731000,True
TXN-00004-0054,ACC-00004,CUS-00004,2026-04-27,OUT,157381000,VND,CP-00083,DOI TAC MOCK 083,OPERATING_PAYMENT,-44650000,True
TXN-00004-0055,ACC-00004,CUS-00004,2026-04-28,IN,101381000,VND,CP-00084,DOI TAC MOCK 084,SALES_RECEIPT,56731000,True
TXN-00004-0056,ACC-00004,CUS-00004,2026-04-29,IN,9088000,VND,CP-00085,DOI TAC MOCK 085,SALES_RECEIPT,65819000,True
TXN-00004-0057,ACC-00004,CUS-00004,2026-04-30,OUT,90946000,VND,CP-00086,DOI TAC MOCK 086,OPERATING_PAYMENT,-25127000,True
TXN-00004-0058,ACC-00004,CUS-00004,2026-05-01,IN,78068000,VND,CP-00087,DOI TAC MOCK 087,SALES_RECEIPT,52941000,True
TXN-00004-0059,ACC-00004,CUS-00004,2026-05-02,IN,35072000,VND,CP-00088,DOI TAC MOCK 088,SALES_RECEIPT,88013000,True
TXN-00004-0060,ACC-00004,CUS-00004,2026-05-03,OUT,20568000,VND,CP-00089,DOI TAC MOCK 089,OPERATING_PAYMENT,67445000,True
TXN-00004-0061,ACC-00004,CUS-00004,2026-05-04,IN,48746000,VND,CP-00090,DOI TAC MOCK 090,SALES_RECEIPT,116191000,True
TXN-00004-0062,ACC-00004,CUS-00004,2026-05-05,IN,129783000,VND,CP-00091,DOI TAC MOCK 091,SALES_RECEIPT,245974000,True
TXN-00004-0063,ACC-00004,CUS-00004,2026-05-06,OUT,125019000,VND,CP-00092,DOI TAC MOCK 092,OPERATING_PAYMENT,120955000,True
TXN-00004-0064,ACC-00004,CUS-00004,2026-05-07,IN,59437000,VND,CP-00093,DOI TAC MOCK 093,SALES_RECEIPT,180392000,True
TXN-00004-0065,ACC-00004,CUS-00004,2026-05-08,IN,92847000,VND,CP-00094,DOI TAC MOCK 094,SALES_RECEIPT,273239000,True
TXN-00004-0066,ACC-00004,CUS-00004,2026-05-09,OUT,147041000,VND,CP-00095,DOI TAC MOCK 095,OPERATING_PAYMENT,126198000,True
TXN-00004-0067,ACC-00004,CUS-00004,2026-05-10,IN,84727000,VND,CP-00096,DOI TAC MOCK 096,SALES_RECEIPT,210925000,True
TXN-00004-0068,ACC-00004,CUS-00004,2026-05-11,IN,91240000,VND,CP-00097,DOI TAC MOCK 097,SALES_RECEIPT,302165000,True
TXN-00004-0069,ACC-00004,CUS-00004,2026-05-12,OUT,38185000,VND,CP-00098,DOI TAC MOCK 098,OPERATING_PAYMENT,263980000,True
TXN-00004-0070,ACC-00004,CUS-00004,2026-05-13,IN,155044000,VND,CP-00099,DOI TAC MOCK 099,SALES_RECEIPT,419024000,True
TXN-00004-0071,ACC-00004,CUS-00004,2026-05-14,IN,89517000,VND,CP-00100,DOI TAC MOCK 100,SALES_RECEIPT,508541000,True
TXN-00004-0072,ACC-00004,CUS-00004,2026-05-15,OUT,31056000,VND,CP-00101,DOI TAC MOCK 101,OPERATING_PAYMENT,477485000,True
TXN-00004-0073,ACC-00004,CUS-00004,2026-05-16,IN,15499000,VND,CP-00102,DOI TAC MOCK 102,SALES_RECEIPT,492984000,True
TXN-00004-0074,ACC-00004,CUS-00004,2026-05-17,IN,54154000,VND,CP-00103,DOI TAC MOCK 103,SALES_RECEIPT,547138000,True
TXN-00004-0075,ACC-00004,CUS-00004,2026-05-18,OUT,33661000,VND,CP-00104,DOI TAC MOCK 104,OPERATING_PAYMENT,513477000,True
TXN-00004-0076,ACC-00004,CUS-00004,2026-05-19,IN,21473000,VND,CP-00105,DOI TAC MOCK 105,SALES_RECEIPT,534950000,True
TXN-00004-0077,ACC-00004,CUS-00004,2026-05-20,IN,55623000,VND,CP-00106,DOI TAC MOCK 106,SALES_RECEIPT,590573000,True
TXN-00004-0078,ACC-00004,CUS-00004,2026-05-21,OUT,32475000,VND,CP-00107,DOI TAC MOCK 107,OPERATING_PAYMENT,558098000,True
TXN-00004-0079,ACC-00004,CUS-00004,2026-05-22,IN,20002000,VND,CP-00108,DOI TAC MOCK 108,SALES_RECEIPT,578100000,True
TXN-00004-0080,ACC-00004,CUS-00004,2026-05-23,IN,154670000,VND,CP-00109,DOI TAC MOCK 109,SALES_RECEIPT,732770000,True
TXN-00004-0081,ACC-00004,CUS-00004,2026-05-24,OUT,32145000,VND,CP-00110,DOI TAC MOCK 110,OPERATING_PAYMENT,700625000,True
TXN-00004-0082,ACC-00004,CUS-00004,2026-05-25,IN,142457000,VND,CP-00111,DOI TAC MOCK 111,SALES_RECEIPT,843082000,True
TXN-00004-0083,ACC-00004,CUS-00004,2026-05-26,IN,82848000,VND,CP-00112,DOI TAC MOCK 112,SALES_RECEIPT,925930000,True
TXN-00004-0084,ACC-00004,CUS-00004,2026-05-27,OUT,139918000,VND,CP-00113,DOI TAC MOCK 113,OPERATING_PAYMENT,786012000,True
TXN-00004-0085,ACC-00004,CUS-00004,2026-05-28,IN,77478000,VND,CP-00114,DOI TAC MOCK 114,SALES_RECEIPT,863490000,True
TXN-00004-0086,ACC-00004,CUS-00004,2026-05-29,IN,98728000,VND,CP-00115,DOI TAC MOCK 115,SALES_RECEIPT,962218000,True
TXN-00004-0087,ACC-00004,CUS-00004,2026-05-30,OUT,34158000,VND,CP-00116,DOI TAC MOCK 116,OPERATING_PAYMENT,928060000,True
TXN-00004-0088,ACC-00004,CUS-00004,2026-05-31,IN,70396000,VND,CP-00117,DOI TAC MOCK 117,SALES_RECEIPT,998456000,True
TXN-00004-0089,ACC-00004,CUS-00004,2026-06-01,IN,60346000,VND,CP-00118,DOI TAC MOCK 118,SALES_RECEIPT,1058802000,True
TXN-00004-0090,ACC-00004,CUS-00004,2026-06-02,OUT,84342000,VND,CP-00119,DOI TAC MOCK 119,OPERATING_PAYMENT,974460000,True
TXN-00004-0091,ACC-00004,CUS-00004,2026-06-03,IN,48872000,VND,CP-00120,DOI TAC MOCK 120,SALES_RECEIPT,1023332000,True
TXN-00004-0092,ACC-00004,CUS-00004,2026-06-04,IN,42390000,VND,CP-00121,DOI TAC MOCK 121,SALES_RECEIPT,1065722000,True
TXN-00004-0093,ACC-00004,CUS-00004,2026-06-05,OUT,16708000,VND,CP-00122,DOI TAC MOCK 122,OPERATING_PAYMENT,1049014000,True
TXN-00004-0094,ACC-00004,CUS-00004,2026-06-06,IN,66241000,VND,CP-00123,DOI TAC MOCK 123,SALES_RECEIPT,1115255000,True
TXN-00004-0095,ACC-00004,CUS-00004,2026-06-07,IN,90994000,VND,CP-00124,DOI TAC MOCK 124,SALES_RECEIPT,1206249000,True
TXN-00004-0096,ACC-00004,CUS-00004,2026-06-08,OUT,19982000,VND,CP-00125,DOI TAC MOCK 125,OPERATING_PAYMENT,1186267000,True
TXN-00004-0097,ACC-00004,CUS-00004,2026-06-09,IN,16753000,VND,CP-00126,DOI TAC MOCK 126,SALES_RECEIPT,1203020000,True
TXN-00004-0098,ACC-00004,CUS-00004,2026-06-10,IN,97709000,VND,CP-00127,DOI TAC MOCK 127,SALES_RECEIPT,1300729000,True
TXN-00004-0099,ACC-00004,CUS-00004,2026-06-11,OUT,43073000,VND,CP-00128,DOI TAC MOCK 128,OPERATING_PAYMENT,1257656000,True
TXN-00004-0100,ACC-00004,CUS-00004,2026-06-12,IN,118426000,VND,CP-00129,DOI TAC MOCK 129,SALES_RECEIPT,1376082000,True
